,pPTEN,pPI3K,pAKT,pGSK3B,PTEN,PI3K,AKT,GSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
383.17051705170513,0.9069455739722931,0.8937449875796576,0.11226875403176895,0.5151831982304842,0.09305442602770597,0.10625501242033521,0.8877312459682318,0.4848168017695125,0.0,0.0,0.0,0.0,6.8717600815318634e-12,0.0,4.3610460798006006e-24,4.845606755331476e-24
383.2204220422042,0.9069455739744956,0.8937449875654097,0.112268754047212,0.5151831982243307,0.09305442602550348,0.10625501243458312,0.8877312459527887,0.48481680177566594,0.0,0.0,0.0,0.0,6.766267511185685e-12,0.0,4.3393935610748745e-24,4.821548401191817e-24
383.2703270327032,0.9069455739764486,0.8937449875498968,0.11226875406352949,0.5151831982181925,0.0930544260235505,0.10625501245009591,0.8877312459364712,0.48481680178180414,0.0,0.0,0.0,0.0,6.651283695470925e-12,0.0,4.317844787929276e-24,4.797605319918969e-24
383.3202320232023,0.9069455739781465,0.8937449875330907,0.11226875408074052,0.5151831982120623,0.09305442602185267,0.10625501246690204,0.8877312459192602,0.4848168017879344,0.0,0.0,0.0,0.0,6.526589367675913e-12,0.0,4.29639913598269e-24,4.7737768177561405e-24
383.37013701370137,0.9069455739795834,0.8937449875149626,0.11226875409886435,0.5151831982059325,0.09305442602041568,0.10625501248503022,0.8877312459011364,0.48481680179406417,0.0,0.0,0.0,0.0,6.391963280661481e-12,0.0,4.275055983444475e-24,4.750062203824838e-24
383.4200420042004,0.9069455739807538,0.8937449874954835,0.11226875411792044,0.5151831981997956,0.0930544260192453,0.10625501250450936,0.8877312458820803,0.484816801800201,0.0,0.0,0.0,0.0,6.247182206860103e-12,0.0,4.253814711114312e-24,4.7264607901247084e-24
383.46994699469946,0.9069455739816518,0.8937449874746242,0.11226875413792842,0.5151831981936442,0.09305442601834726,0.10625501252536869,0.8877312458620723,0.4848168018063525,0.0,0.0,0.0,0.0,6.092020938276458e-12,0.0,4.2326747023823064e-24,4.702971891533646e-24
383.5198519851985,0.9069455739822717,0.8937449874523552,0.1122687541589081,0.5151831981874703,0.09305442601772741,0.10625501254763761,0.8877312458410926,0.48481680181252634,0.0,0.0,0.0,0.0,5.926252286487291e-12,0.0,4.2116353432289605e-24,4.6795948258077665e-24
383.56975697569754,0.9069455739826076,0.8937449874286469,0.11226875418087948,0.5151831981812663,0.09305442601739157,0.10625501257134587,0.8877312458191213,0.4848168018187304,0.0,0.0,0.0,0.0,5.749647082641413e-12,0.0,4.190696022225175e-24,4.656328913581402e-24
383.6196619661966,0.9069455739826534,0.8937449874034694,0.11226875420386274,0.5151831981750243,0.09305442601734562,0.10625501259652337,0.887731245796138,0.4848168018249724,0.0,0.0,0.0,0.0,5.561974177459701e-12,0.0,4.16985613053225e-24,4.6331734783671095e-24
