,pPTEN,pPI3K,pAKT,pGSK3B,PTEN,PI3K,AKT,GSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
0.0,0.5316550249382702,0.5594436975925497,17.351965275759785,2.3332578210493207,8.397640279466524,4.705660315978311,0.5148350649855427,0.6363692532111522,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0499049904990499,0.536442013122208,0.5801143156289654,16.718986813164946,2.3749145603554007,8.32202845806893,4.5317931200133135,0.5336156182396288,0.6250078563503889,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0998099809980998,0.5410851894238325,0.5998150992596665,16.109347522152756,2.41353433071932,8.248688185700178,4.366083512194685,0.5517036952394406,0.6144747578629614,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1497149714971497,0.5455943153291345,0.6185915372568208,15.522190384919293,2.4493311495541885,8.17746527695038,4.208148871874567,0.5691247238146074,0.6047115869592693,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1996199619961996,0.5499783531404946,0.6364869972996273,14.95668935293696,2.4825007335421274,8.10821816973898,4.057624419598155,0.585903212932306,0.5956649641637498,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2495249524952495,0.5542455417527181,0.6535428110790787,14.412048561288396,2.513222281608633,8.040816728411023,3.9141625012602455,0.6020627760080732,0.5872860150291098,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2994299429942994,0.5584034687702968,0.6697983773349154,13.887501153194219,2.5416601733477107,7.9751411046248,3.7774317214283895,0.6176261657822231,0.5795299069103947,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3493349334933493,0.5624591263351708,0.6852912416327915,13.382308395432688,2.5679652853118875,7.911080855536654,3.6471162723115595,0.6326153005654586,0.5723554899620136,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3992399239923992,0.5664189669205374,0.7000571857310954,12.89575863873337,2.592276302516806,7.8485340625221385,3.522915182067179,0.647051295084127,0.5657249394399374,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4491449144914491,0.5702889610991563,0.7141303232510219,12.427166198269113,2.6147210821661195,7.787406418709414,3.404541510089457,0.6609544936961692,0.5596033837614058,0.0,0.0,0.0,0.0,0.0,0.0,,
0.499049904990499,0.5740746265568959,0.7275431578848953,11.975870642056345,2.6354173456007906,7.727610770702158,3.2917218574005354,0.674344491504375,0.553958715783711,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5489548954895489,0.5777810754591255,0.7403266703092586,11.541235749073769,2.6544737848541806,7.6690663704140904,3.1841956355966152,0.6872401652691366,0.5487612910040142,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5988598859885989,0.5814130481816048,0.7525103878944925,11.122648651264052,2.671990859841174,7.611698342280138,3.0817144804980035,0.69965969886537,0.5439837101351739,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6487648764876487,0.58497494462483,0.7641224527318855,10.71951898602255,2.6880615349186483,7.555437188637529,2.984041679951622,0.7116206084282853,0.5396006182173455,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6986698669866986,0.588470852218493,0.7751896862670947,10.331278079661837,2.7027719363119207,7.500218347387517,2.8909516301782348,0.7231397665800994,0.5355885253124717,0.0,0.0,0.0,0.0,0.0,0.0,,
0.7485748574857485,0.5919045717928059,0.7857376516626475,9.957378152926642,2.716201956944635,7.445981783350544,2.8022293112214567,0.7342334260025116,0.5319256415438844,0.0,0.0,0.0,0.0,0.0,0.0,,
0.7984798479847984,0.595279641833701,0.7957907139978867,9.597291547300436,2.728425824373558,7.392671605148556,2.717669780586714,0.7449172423922878,0.5285917221986157,0.0,0.0,0.0,0.0,0.0,0.0,,
0.8483848384838484,0.598599355261119,0.8053720924920248,9.250510025908884,2.739512489666695,7.340235800187233,2.637077733976384,0.7552062952035458,0.5255679616653616,0.0,0.0,0.0,0.0,0.0,0.0,,
0.8982898289828982,0.6018667825497639,0.814503918219987,8.916544027312813,2.7495261642548896,7.288625869457173,2.5602670198233417,0.7651151097878144,0.5228368470143784,0.0,0.0,0.0,0.0,0.0,0.0,,
0.9481948194819482,0.6050847874562121,0.823207283888545,8.594921993301329,2.7585266816754825,7.237796579119799,2.487060220607937,0.7746576773384997,0.520382059336058,0.0,0.0,0.0,0.0,0.0,0.0,,
0.998099809980998,0.608256042983449,0.8315022928064701,8.285189707585454,2.7665698679080672,7.1877057083430245,2.4172882409543304,0.7838474745119308,0.5181883727361064,0.0,0.0,0.0,0.0,0.0,0.0,,
1.048004800480048,0.6113830449061168,0.8394081048152976,7.986909664068214,2.7737078501133485,7.138313835666164,2.35078992129211,0.7926974821708681,0.5162415701305687,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0979097909790978,0.6144681253152062,0.8469429808771335,7.699660451779604,2.7799893654501173,7.089584125057727,2.2874116628139536,0.8012202036335628,0.5145283590195497,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1478147814781476,0.617513464012997,0.8541243250047157,7.423036166300386,2.785460019490889,7.041482145929148,2.2270070747884407,0.8094276821368896,0.5130363010073165,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1977197719771977,0.6205210997051248,0.8609687247514364,7.156645838867819,2.7901625384957356,6.993975696352927,2.169436633985492,0.8173315177748537,0.5117537429975122,0.0,0.0,0.0,0.0,0.0,0.0,,
1.2476247624762475,0.6234929397136539,0.8674919893564622,6.90011288928126,2.7941369875676885,6.947034649641946,2.1145673638255253,0.8249428837309526,0.5106697576937763,0.0,0.0,0.0,0.0,0.0,0.0,,
