,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
63.728672867286726,0.9786881968935219,0.8937449583912818,0.08226784134526997,0.4377735437521459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.77857785778578,0.9786881897882052,0.8937449577752846,0.08226784104149915,0.4377736277839528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.82848284828482,0.9786881827464301,0.8937449571674918,0.082267840739247,0.43777371106546054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.87838783878387,0.978688175767665,0.8937449565686746,0.082267840438104,0.4377737936033262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.928292829282924,0.978688168851386,0.8937449559796182,0.08226784013765483,0.4377738754041193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.978197819781975,0.9786881619970775,0.8937449554011216,0.08226783983747828,0.43777395647432155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.02810281028103,0.9786881552042315,0.8937449548339973,0.08226783953714736,0.4377740368203273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.07800780078007,0.9786881484723479,0.8937449542790714,0.08226783923622931,0.43777411644844305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.12791279127913,0.9786881418009346,0.8937449537371839,0.08226783893428546,0.4377741953648879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.17781778177817,0.9786881351895071,0.8937449532091882,0.0822678386308714,0.4377742735757931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.22772277227722,0.9786881286375895,0.8937449526959518,0.08226783832553686,0.4377743510872026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.27762776277628,0.9786881221447131,0.8937449521983551,0.08226783801782574,0.4377744279050724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.32753275327532,0.9786881157104174,0.8937449517172932,0.08226783770727616,0.4377745040352712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
