,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
738.6345634563456,0.28857834729507537,0.07721899691276479,0.352758399721672,0.6946214119923978,-8.409005063881183e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738.7344734473447,0.28857923439836547,0.07721899691234449,0.3527558849305196,0.6946190086887923,-8.612690621747905e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738.8343834383438,0.28858012000574645,0.0772189969119188,0.3527533745275409,0.6946166094866395,-8.810977678835479e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738.9342934293429,0.28858100411965637,0.0772189969114872,0.3527508685050786,0.6946142143790912,-9.003634749374767e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.034203420342,0.2885818867425294,0.07721899691104908,0.3527483668554883,0.6946118233593103,-9.190427461278394e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.1341134113411,0.2885827678767962,0.07721899691060388,0.3527458695711384,0.69460943642047,-9.371118544262818e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.2340234023402,0.2885836475248837,0.077218996910151,0.3527433766444098,0.6946070535557546,-9.545467817970454e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.3339333933393,0.2885845256892151,0.07721899690968982,0.35274088806769616,0.6946046747583586,-9.713232180091718e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.4338433843384,0.28858540237221003,0.07721899690921975,0.35273840383340377,0.6946023000214877,-9.874165594487128e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.5337533753375,0.28858627757628447,0.07721899690874019,0.35273592393395153,0.6945999293383579,-1.0028019079309388e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.6336633663366,0.28858715130385065,0.07721899690825049,0.3527334483617709,0.6945975627021959,-1.0174540695125466e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.7335733573357,0.28858802355731716,0.07721899690775001,0.35273097710930584,0.6945952001062389,-1.0313475533038675e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.8334833483348,0.288588894339089,0.07721899690723813,0.3527285101690129,0.6945928415437348,-1.0444565702810773e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739.9333933393339,0.2885897636515675,0.0772189969067142,0.3527260475333612,0.6945904870079421,-1.056755032098403e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.033303330333,0.2885906314971504,0.07721899690617755,0.35272358919483193,0.6945881364921297,-1.0682165499003307e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.133213321332,0.28859149787823174,0.07721899690562752,0.35272113514591924,0.6945857899895771,-1.0788144331338166e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.2331233123311,0.28859236279720196,0.07721899690506341,0.3527186853791292,0.6945834474935744,-1.0885216883604924e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.3330333033302,0.2885932262564479,0.07721899690448457,0.3527162398869806,0.6945811089974219,-1.0973110180688751e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.4329432943293,0.2885940882583527,0.0772189969038903,0.3527137986620043,0.6945787744944308,-1.1051548194865755e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.5328532853285,0.28859494880529607,0.07721899690327988,0.3527113616967436,0.6945764439779224,-1.1120251833925132e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.6327632763276,0.28859580789965394,0.07721899690265262,0.35270892898375406,0.6945741174412287,-1.117893892929095e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.7326732673267,0.28859666554379876,0.07721899690200777,0.3527065005156034,0.6945717948776916,-1.1227324224144704e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.8325832583258,0.2885975217400992,0.07721899690134464,0.35270407628487177,0.6945694762806641,-1.1265119361547073e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740.9324932493249,0.2885983764909206,0.07721899690066247,0.3527016562841512,0.6945671616435092,-1.1292032872560086e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.032403240324,0.2885992297986246,0.07721899689996052,0.352699240506046,0.6945648509596002,-1.1307770164369208e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.1323132313231,0.28860008166556916,0.07721899689923803,0.3526968289431727,0.6945625442223209,-1.1312033508405428e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.2322232223222,0.2886009320941088,0.07721899689849425,0.35269442158815983,0.6945602414250653,-1.130452202846733e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.3321332133213,0.2886017810865944,0.07721899689772838,0.352692018433648,0.6945579425612378,-1.1284931688843187e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.4320432043204,0.2886026286453733,0.07721899689693966,0.35268961947228983,0.694555647624253,-1.1252955282433042e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.5319531953195,0.2886034747727893,0.0772189968961273,0.35268722469674996,0.6945533566075359,-1.1208282418870791e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741.6318631863186,0.28860431947118265,0.07721899689529048,0.352684834099705,0.6945510695045217,-1.1150599512646265e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
