,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca
545.00900090009,0.27695590978782003,0.07733364884602419,0.39981417690508625,0.7298839771166756,0.0,0.0,0.0,0.0,5.303752833420334e-09,-3.7097689952525414e-09,5.1357966975421835e-09,0.0
545.1089108910891,0.2769705170699919,0.0773328497942702,0.3997316955545586,0.7298344240528629,0.0,0.0,0.0,0.0,5.0918420583027116e-09,-3.5615456432253637e-09,4.930596588770254e-09,0.0
545.2088208820882,0.2769851151943643,0.07733205642231535,0.3996493495459516,0.7297849183757051,0.0,0.0,0.0,0.0,4.713791032013296e-09,-3.2971136419560572e-09,4.564517460917342e-09,0.0
545.3087308730873,0.27699970414357733,0.07733126864538317,0.3995671386851921,0.7297354600956608,0.0,0.0,0.0,0.0,4.246501863990628e-09,-2.970263028468671e-09,4.1120261325005226e-09,0.0
545.4086408640864,0.277014283897665,0.07733048640618917,0.39948506277703266,0.7296860492297231,0.0,0.0,0.0,0.0,3.717735433828961e-09,-2.600411459211084e-09,3.6000043678522613e-09,0.0
545.5085508550854,0.27702885443628633,0.07732970965152984,0.3994031216262189,0.7296366857958502,0.0,0.0,0.0,0.0,3.1478050634551277e-09,-2.2017673134657757e-09,3.048122218527943e-09,0.0
545.6084608460845,0.2770434157393187,0.07732893832605767,0.3993213150378003,0.7295873698114843,0.0,0.0,0.0,0.0,2.560662896222576e-09,-1.7910841846932296e-09,2.4795733254456797e-09,0.0
545.7083708370836,0.27705796778685776,0.07732817237228114,0.3992396428171301,0.7295381012935522,0.0,0.0,0.0,0.0,1.983899896911372e-09,-1.3876608805319366e-09,1.92107491888631e-09,0.0
545.8082808280827,0.2770725105592175,0.07732741173056473,0.39915810476986535,0.7294888802584651,0.0,0.0,0.0,0.0,1.4487458517281957e-09,-1.0133414227983924e-09,1.4028678184934015e-09,0.0
545.9081908190818,0.27708704403693013,0.07732665633912894,0.39907670070196677,0.7294397067221183,0.0,0.0,0.0,0.0,9.900693683063454e-10,-6.925150474870989e-10,9.587164332732486e-10,0.0
546.008100810081,0.27710156819973986,0.07732590615603804,0.3989954304177247,0.7293905807016267,0.0,0.0,0.0,0.0,6.143189689618184e-10,-4.2969224535907245e-10,5.94865077509742e-10,0.0
546.1080108010801,0.27711608302632135,0.07732516116533708,0.39891429371920817,0.7293415022158084,0.0,0.0,0.0,0.0,2.905751646549484e-10,-2.0324603540746453e-10,2.8137340240056187e-10,0.0
546.2079207920792,0.277130588496713,0.07732442132391074,0.39883329041103605,0.7292924712809922,0.0,0.0,0.0,0.0,2.8031992778611584e-11,-1.9607289494839983e-11,2.7144293943392806e-11,0.0
546.3078307830783,0.277145084591071,0.07732368658869608,0.3987524202979336,0.7292434879131644,0.0,0.0,0.0,0.0,-1.6368013709083127e-10,1.1448789513195356e-10,-1.5849680845983109e-10,0.0
546.4077407740774,0.27715957128964525,0.07732295691720464,0.398671683184686,0.7291945521280103,0.0,0.0,0.0,0.0,-2.75255582714092e-10,1.9253058335742176e-10,-2.6653894820349463e-10,0.0
546.5076507650765,0.2771740485727796,0.0773222322675224,0.398591078876138,0.7291456639409137,0.0,0.0,0.0,0.0,-2.977134691889541e-10,2.0823900219742403e-10,-2.882856514783016e-10,0.0
546.6075607560756,0.2771885164209118,0.07732151259830976,0.39851060717719405,0.7290968233669578,0.0,0.0,0.0,0.0,-2.2239768895027306e-10,1.5555854079917278e-10,-2.1535492727127532e-10,0.0
546.7074707470747,0.27720297481457695,0.07732079786944805,0.39843026789280706,0.7290480304209329,0.0,0.0,0.0,0.0,-4.1898888078781673e-11,2.930664403450385e-11,-4.0572056751830966e-11,0.0
546.8073807380738,0.2772174237345699,0.07732008807083661,0.39835006082747954,0.7289992851177408,0.0,0.0,0.0,0.0,2.0887390364758684e-10,-1.4609917838293202e-10,2.022594090156517e-10,0.0
