,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca,PIP3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.24992499249924993,0.027073409573761576,0.011284776838586637,9.001950155882842e-13,5.29664922879033e-14,0.0,0.0,0.0,0.0,0.0,,0.13691860198370023,0.0,3.19079333258332e-05
0.49984998499849986,0.05365932512285762,0.022442207509127905,2.790329550944303e-11,3.2268726697280252e-12,0.0,0.0,0.0,0.0,0.0,,0.25509056682213516,0.0,0.00012568873275035274
0.7497749774977498,0.0797665245229599,0.03347372906395839,2.0657946278049155e-10,3.600508668170539e-11,0.0,0.0,0.0,0.0,0.0,,0.3570826312614152,0.0,0.0002786431143297172
0.9996999699969997,0.10540362771323607,0.04438076235913654,8.48720579877141e-10,1.9715299655555077e-10,0.0,0.0,0.0,0.0,0.0,,0.445109942922303,0.0,0.0004883051755900156
1.2496249624962497,0.13057909943579,0.05516471221756773,2.5283186388680566e-09,7.357711618628839e-10,0.0,0.0,0.0,0.0,0.0,,0.5210847308971487,0.0,0.0007523954353940536
1.4995499549954996,0.15530125199970707,0.06582696760821304,6.144667310900833e-09,2.1514620508765784e-09,0.0,0.0,0.0,0.0,0.0,,0.5866571610013562,0.0,0.0010687906248283085
1.7494749474947495,0.17957824804014066,0.07636890182596362,1.2977896511970341e-08,5.315586885497152e-09,0.0,0.0,0.0,0.0,0.0,,0.6432515006308482,0.0,0.001435501146615091
1.9993999399939995,0.2034181032099927,0.086791872668395,2.4735884778893193e-08,1.1609657951399279e-08,0.0,0.0,0.0,0.0,0.0,,0.6920969931705957,0.0,0.001850654697220348
2.2493249324932494,0.2268286888258809,0.09709722261069842,4.3594501291260614e-08,2.3077816551025714e-08,0.0,0.0,0.0,0.0,0.0,,0.7342546993917746,0.0,0.0023124833880783257
2.4992499249924993,0.24981773446059335,0.10728627897844843,7.223089304894712e-08,4.259337102733492e-08,0.0,0.0,0.0,0.0,0.0,,0.7706402076549753,0.0,0.002819313776637659
2.7491749174917492,0.27239283049425617,0.1173603541186831,1.1385226710519386e-07,7.40334727790282e-08,0.0,0.0,0.0,0.0,0.0,,0.8020438408606136,0.0,0.0033695581764490302
2.999099909990999,0.29456143061455403,0.12732074556890433,1.722192730680499e-07,1.2246381043799658e-07,0.0,0.0,0.0,0.0,0.0,,0.829147737025004,0.0,0.003961707604564796
3.249024902490249,0.3163308542708461,0.13716873622418665,2.5166515376061825e-07,1.943300078216394e-07,0.0,0.0,0.0,0.0,0.0,,0.8525406005497445,0.0,0.004594325695775446
3.498949894989499,0.33770828908287936,0.14690559450241972,3.5711115725050143e-07,2.976545098071958e-07,0.0,0.0,0.0,0.0,0.0,,0.8727305457718487,0.0,0.005266043359361484
3.748874887488749,0.35870079320418374,0.15653257450768174,4.940785708881608e-07,4.42237795010861e-07,0.0,0.0,0.0,0.0,0.0,,0.8901561282862912,0.0,0.005975554065340164
3.998799879987999,0.3793152976406836,0.16605091619176274,6.686976264073318e-07,6.398631910929069e-07,0.0,0.0,0.0,0.0,0.0,,0.9051958121178056,0.0,0.006721609682173631
4.248724872487249,0.39955860852571845,0.17546184551387622,8.877139474120199e-07,9.045033180781877e-07,0.0,0.0,0.0,0.0,0.0,,0.918176280050407,0.0,0.0075030166694664445
4.498649864986499,0.41943740935148327,0.1847665745985591,1.1584924419532668e-06,1.2525284982496303e-06,0.0,0.0,0.0,0.0,0.0,,0.9293794821289615,0.0,0.008318632690367082
4.748574857485749,0.43895826315791026,0.19396630189179265,1.4890191513535018e-06,1.7029156049635054e-06,0.0,0.0,0.0,0.0,0.0,,0.9390487565592281,0.0,0.009167363508317278
4.998499849984999,0.45812761467957314,0.20306221231536267,1.8879012425504257e-06,2.2774568063736534e-06,0.0,0.0,0.0,0.0,0.0,,0.9473941217534363,0.0,0.010048160148468913
5.248424842484249,0.476951792451245,0.21205547741947803,2.364365336837257e-06,3.0009676784631767e-06,0.0,0.0,0.0,0.0,0.0,,0.9545968510040072,0.0,0.010960016295506856
5.4983498349834985,0.49543701087266145,0.22094725553366454,2.9282543461136966e-06,3.901494189348419e-06,0.0,0.0,0.0,0.0,0.0,,0.96081339391974,0.0,0.011901965899878677
5.748274827482748,0.5135893722332528,0.22973869191595747,3.590023030613561e-06,5.010517953931988e-06,0.0,0.0,0.0,0.0,0.0,,0.9661787755567095,0.0,0.01287308096318945
5.998199819981998,0.5314148686974978,0.23843091890041143,4.360732421063663e-06,6.3631593677900115e-06,0.0,0.0,0.0,0.0,0.0,,0.9708095383682507,0.0,0.013872469486201782
6.248124812481248,0.5489193842513977,0.2470250560429432,5.252043205678798e-06,7.998378354971228e-06,0.0,0.0,0.0,0.0,0.0,,0.9748062643760672,0.0,0.014899273567412965
6.498049804980498,0.5661086966108908,0.2555222102655308,6.276208245202883e-06,9.959172275900867e-06,0.0,0.0,0.0,0.0,0.0,,0.9782557618015723,0.0,0.0159526676326921
6.747974797479748,0.5829884790926958,0.26392347599878296,7.4460643123742716e-06,1.229277075277164e-05,0.0,0.0,0.0,0.0,0.0,,0.9812329545274149,0.0,0.01703185678457715
