,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca,PIP3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
0.24992499249924993,0.018246941422464944,0.011284776838586657,6.697580852166239e-13,1.9963808752001624e-16,0.0,0.0,0.0,0.0,0.0,,0.13691860198370218,0.0,2.4869091195600552e-05
0.49984998499849986,0.03616532153507229,0.02244220750912794,2.0760454621519025e-11,1.2162532586725565e-14,0.0,0.0,0.0,0.0,0.0,,0.2550905668221387,0.0,9.796198723084694e-05
0.7497749774977498,0.05376105645204191,0.03347372906395844,1.536981021234857e-10,1.3570818711586702e-13,0.0,0.0,0.0,0.0,0.0,,0.35708263126142026,0.0,0.00021717486214256206
0.9996999699969997,0.07103995584155956,0.04438076235913661,6.314603620538591e-10,7.430971069650234e-13,0.0,0.0,0.0,0.0,0.0,,0.44510994292230927,0.0,0.0003805857878360331
1.2496249624962497,0.08800772477222021,0.05516471221756782,1.881105561642277e-09,2.773224000992758e-12,0.0,0.0,0.0,0.0,0.0,,0.521084730897156,0.0,0.0005864181332866
1.4995499549954996,0.10466996557621222,0.06582696760821315,4.571721172831339e-09,8.109160171244583e-12,0.0,0.0,0.0,0.0,0.0,,0.5866571610013646,0.0,0.0008330170195115459
1.7494749474947495,0.12103217970941255,0.07636890182596374,9.655742330807025e-09,2.003518747129889e-11,0.0,0.0,0.0,0.0,0.0,,0.6432515006308573,0.0,0.0011188317514020786
1.9993999399939995,0.13709976956641648,0.08679187266839514,1.840385531886865e-08,4.375841826711663e-11,0.0,0.0,0.0,0.0,0.0,,0.6920969931706055,0.0,0.0014424030527695824
2.2493249324932494,0.15287804026521035,0.09709722261069859,3.243493821362763e-08,8.698350626078841e-11,0.0,0.0,0.0,0.0,0.0,,0.7342546993917849,0.0,0.0018023530286088716
2.4992499249924993,0.16837220139642342,0.10728627897844861,5.374082702555837e-08,1.6054035195549245e-10,0.0,0.0,0.0,0.0,0.0,,0.7706402076549861,0.0,0.002197377395280729
2.7491749174917492,0.1835873687454097,0.1173603541186833,8.470773009588492e-08,2.790424818704364e-10,0.0,0.0,0.0,0.0,0.0,,0.802043840860625,0.0,0.0026262387075815102
2.999099909990999,0.198528565980854,0.12732074556890455,1.2813362501521328e-07,4.6158318860551785e-10,0.0,0.0,0.0,0.0,0.0,,0.8291477370250157,0.0,0.0030877608619363623
