,pPTEN,pPI3K,pAKT,pGSK3B,LPS,bpV,LY294002,HDACi,ATP,ADP,P2Y12G,Ca,PIP3
1592.5220522052205,1.000000000879525,1.0,0.9999999805564405,0.9999999959341939,0.0,0.0,0.0,0.0,0.0,,0.9999999999999996,0.0,0.9999999894590382
1592.7719771977197,1.0000000008839838,1.0,0.9999999805815832,0.9999999959223308,0.0,0.0,0.0,0.0,0.0,,0.9999999999999996,0.0,0.9999999894858114
1593.021902190219,1.0000000008884065,1.0,0.999999980606768,0.9999999959105812,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999895125268
1593.2718271827184,1.0000000008927927,1.0,0.9999999806319959,0.9999999958989458,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999895391849
1593.5217521752177,1.0000000008971426,1.0,0.9999999806572681,0.9999999958874254,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.999999989565786
1593.771677167717,1.0000000009014556,1.0,0.9999999806825856,0.9999999958760206,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.99999998959233
1594.0216021602162,1.0000000009057317,1.0,0.9999999807079493,0.9999999958647321,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999896188173
1594.2715271527154,1.0000000009099705,1.0,0.9999999807333603,0.9999999958535606,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999896452479
1594.5214521452147,1.0000000009141723,1.0,0.9999999807588194,0.9999999958425069,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999896716222
1594.771377137714,1.0000000009183363,1.0,0.9999999807843281,0.9999999958315715,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999896979402
1595.0213021302131,1.0000000009224626,1.0,0.999999980809887,0.9999999958207554,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999897242022
1595.2712271227124,1.0000000009265508,1.0,0.9999999808354972,0.9999999958100589,0.0,0.0,0.0,0.0,0.0,,0.9999999999999997,0.0,0.9999999897504083
1595.5211521152116,1.000000000930601,1.0,0.99999998086116,0.9999999957994831,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999897765587
1595.7710771077109,1.0000000009346126,1.0,0.9999999808868764,0.9999999957890284,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999898026535
1596.0210021002101,1.0000000009385857,1.0,0.9999999809126469,0.9999999957786958,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999898286929
1596.2709270927094,1.0000000009425198,1.0,0.9999999809384731,0.9999999957684859,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999898546772
1596.5208520852086,1.0000000009464154,1.0,0.9999999809643557,0.999999995758399,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999898806066
1596.7707770777079,1.0000000009502714,1.0,0.999999980990296,0.9999999957484365,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999899064812
1597.020702070207,1.000000000954088,1.0,0.9999999810162948,0.9999999957385985,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999899323011
1597.2706270627064,1.000000000957865,1.0,0.9999999810423532,0.9999999957288862,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999899580665
1597.5205520552056,1.0000000009616021,1.0,0.9999999810684722,0.9999999957193001,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999899837778
1597.7704770477048,1.0000000009652992,1.0,0.9999999810946527,0.9999999957098407,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.999999990009435
1598.020402040204,1.000000000968956,1.0,0.9999999811208962,0.999999995700509,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999900350383
1598.2703270327033,1.0000000009725725,1.0,0.9999999811472031,0.9999999956913056,0.0,0.0,0.0,0.0,0.0,,0.9999999999999998,0.0,0.9999999900605878
1598.5202520252026,1.000000000976148,1.0,0.9999999811735749,0.9999999956822311,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999900860839
1598.7701770177018,1.000000000979683,1.0,0.9999999812000127,0.9999999956732862,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999901115264
1599.020102010201,1.0000000009831767,1.0,0.9999999812265168,0.999999995664472,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.999999990136916
1599.2700270027003,1.0000000009866292,1.0,0.999999981253089,0.9999999956557886,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999901622525
1599.5199519951996,1.0000000009900403,1.0,0.9999999812797301,0.9999999956472371,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999901875362
1599.7698769876988,1.0000000009934096,1.0,0.9999999813064409,0.9999999956388183,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999902127672
1600.019801980198,1.000000000996737,1.0,0.9999999813332225,0.9999999956305324,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.999999990237946
1600.2697269726973,1.0000000010000223,1.0,0.9999999813600763,0.9999999956223806,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999902630723
1600.5196519651965,1.0000000010032961,1.0,0.9999999813868764,0.9999999956142592,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999902881378
1600.7695769576958,1.000000001006815,1.0,0.9999999814125866,0.9999999956053115,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999903130716
1601.019501950195,1.0000000010103052,1.0,0.9999999814383163,0.999999995596454,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999903379498
1601.2694269426943,1.0000000010137662,1.0,0.9999999814640655,0.9999999955876867,0.0,0.0,0.0,0.0,0.0,,0.9999999999999999,0.0,0.9999999903627727
1601.5193519351935,1.0000000010171979,1.0,0.9999999814898348,0.9999999955790096,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.9999999903875403
1601.7692769276928,1.0000000010206007,1.0,0.9999999815156241,0.999999995570423,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.9999999904122527
